id,author,geometry,pressure [MPa],mass_flux [kg/m2-s],x_e_out [-],D_e [mm],D_h [mm],length [mm],chf_exp [MW/m2]
27583,7,3,13.79,1302.0,-0.013305935523102858,4.7,4.7,,3.4
27584,7,3,6.89,4503.0,-0.027090584199492285,10.3,10.3,,5.7
27594,6,1,0.1,2000.0,0.0047174053798569315,,120.0,10.0,4.1
27597,8,3,13.79,666.0,-0.016572653661161618,11.1,11.1,457.0,3.6
27598,7,3,13.79,1370.0,-0.0025903151832897264,7.7,7.7,457.0,2.7
27600,7,3,,3784.0,0.004006640530724831,,7.8,591.0,2.8
27602,2,0,6.85,1533.0,0.09478858145723384,,22.3,1829.0,2.3
27604,7,3,,1217.0,0.01592757715726517,3.0,,,2.6
27605,7,3,13.79,,-0.02241677719631363,4.6,4.6,295.0,2.8
27606,0,0,,1340.0,0.040970507363026765,5.6,15.2,2134.0,3.9
27607,7,3,15.51,2061.0,-0.04341769074884888,1.9,1.9,152.0,3.7
27608,7,3,18.27,2875.0,-0.07268417992879866,3.0,,25.0,2.8
27614,7,3,6.86,3458.0,0.018010317945518467,10.8,10.8,864.0,4.3
27615,7,3,3.45,7880.0,0.012310262484337586,10.3,10.3,,4.4
27619,7,3,13.79,3608.0,-0.02853078631778,4.7,4.7,318.0,3.2
27623,9,3,,2676.0,0.051550909356773214,9.5,9.5,1836.0,2.5
27624,2,0,5.51,1519.0,0.0995689606663717,12.7,,1778.0,2.1
27626,7,3,6.89,3838.0,-0.016346038943672814,10.8,10.8,432.0,5.3
27628,8,3,13.79,1316.0,0.02873266648474576,11.1,11.1,457.0,0.9
27629,8,3,,1410.0,0.02508634102656515,11.1,11.1,,2.6
27630,7,3,6.89,3770.0,0.01233080446719742,23.6,23.6,,3.9
27632,7,1,,1078.0,0.02782723363443773,4.7,4.7,318.0,2.3
27633,8,3,13.79,2699.0,-0.015580290588652873,11.1,11.1,457.0,2.8
27641,7,3,10.34,4042.0,-0.02588031307947236,10.3,,762.0,4.9
27650,7,1,12.07,3458.0,0.012551566065036462,1.9,1.9,,3.2
27654,7,3,13.79,2306.0,-0.055481388397416176,1.9,1.9,152.0,5.0
27655,2,0,,2807.0,0.0209767851625437,6.4,,914.0,3.1
27656,0,0,,,0.07018882615819609,5.6,15.2,2134.0,2.8
27657,7,1,13.79,2760.0,0.019198123944733886,4.7,4.7,,2.6
27662,7,3,3.69,4069.0,-0.01852443293874584,10.8,10.8,432.0,6.7
27672,9,3,13.79,2731.0,0.036410812649261354,,9.5,1836.0,2.4
27673,0,0,11.03,2693.0,0.0861946006362734,5.6,15.2,2134.0,1.3
27674,7,3,,4062.0,-0.01389764426606005,10.8,,864.0,4.7
27675,7,1,6.89,,0.04181053404146011,,,610.0,2.9
27687,10,3,15.51,2319.0,-0.02232970600955525,,1.9,152.0,2.5
27688,7,3,6.86,4069.0,0.034709922593327974,5.6,5.6,432.0,2.7
27689,7,3,3.45,3743.0,0.0365358551549151,10.3,10.3,762.0,4.5
27690,7,3,3.45,3784.0,0.01049091603362956,10.3,10.3,762.0,5.9
27693,7,1,18.96,7093.0,-0.12305210688805274,1.9,1.9,152.0,5.0
27702,2,0,,,0.06124070019205313,12.7,,,2.0
27706,10,3,3.86,4069.0,0.05328217212788583,5.6,5.6,432.0,3.1
27712,7,3,13.79,3852.0,-0.05303943883976986,1.9,1.9,152.0,4.3
27713,2,0,6.85,2238.0,0.13141356665563994,,,2743.0,2.0
27714,7,3,6.89,6400.0,-0.06133745868383925,4.7,4.7,,8.9
27716,10,1,,3784.0,-0.03989150688076773,10.8,,432.0,6.5
27717,6,2,0.1,1500.0,-0.002111059415251332,15.0,120.0,10.0,4.4
27718,7,3,13.79,3608.0,-0.028528711118627426,4.7,4.7,318.0,3.2
27724,7,3,15.51,2441.0,-0.009178856738852798,1.9,1.9,696.0,2.6
27726,0,0,11.03,,-0.0007667929130681095,5.6,15.2,2134.0,5.8
27727,7,3,,4096.0,-0.04476213252907568,10.8,10.8,864.0,5.9
27728,5,1,,1944.0,0.02117188514768445,10.0,10.0,,5.3
27729,7,3,6.89,,-0.004316106048418866,3.6,3.6,,5.6
27730,7,3,6.89,3811.0,0.05359030882252212,23.6,23.6,,2.2
27732,0,0,8.27,3701.0,0.060139302708344985,5.6,15.2,,2.5
27733,7,3,13.79,1736.0,-0.0305176010988642,7.8,7.8,591.0,4.3
27735,5,3,13.79,4986.0,-0.033463147811438027,5.6,5.6,660.0,3.4
27741,2,1,9.68,,0.04139806484063642,6.4,15.9,,2.2
27742,7,3,,2184.0,0.031615368529195054,1.9,,696.0,2.7
27743,8,3,13.79,671.0,0.05627043672362124,7.7,7.7,,1.5
27751,10,3,,3024.0,-0.02988473283191928,,,152.0,4.3
27752,7,3,13.79,4109.0,-0.044796267853547234,4.7,4.7,318.0,3.9
27753,8,3,13.79,1326.0,-0.0036618781759418795,,11.1,457.0,2.7
27759,7,3,6.89,,0.0571488980386764,37.5,37.5,1953.0,2.8
27763,0,0,6.89,861.0,0.11270283842342149,5.6,15.2,2134.0,2.3
27771,7,3,6.89,,-0.027154760691645574,,10.3,794.0,6.8
27772,7,3,13.79,1980.0,0.0006550539210356809,7.7,7.7,457.0,2.3
27774,5,3,14.0,2200.0,-0.005667821912422127,10.0,10.0,893.0,3.0
27777,2,0,9.65,2292.0,0.053224590055287346,12.7,42.3,1778.0,2.4
27781,5,3,15.0,2042.0,0.030323709877077276,,10.0,,0.9
27782,7,3,,2509.0,0.013838971814556816,1.9,1.9,152.0,2.7
27785,5,3,12.0,2428.0,0.002708629921122141,10.0,10.0,400.0,2.5
27790,7,3,10.34,5696.0,-0.09497365585151962,10.3,10.3,,8.5
27791,7,3,6.89,,0.06645675000388432,12.8,12.8,1930.0,3.4
27792,7,1,15.51,3024.0,-0.013816731797736959,,1.9,152.0,2.0
27796,7,3,18.27,3062.0,-0.07345840786101188,,3.0,35.0,3.5
27797,7,3,6.96,3811.0,0.03509000452920881,10.8,10.8,864.0,3.2
27798,9,3,15.17,1335.0,0.014845241666233078,9.5,9.5,,1.7
27800,10,3,,1063.0,-0.055007144173077976,10.8,10.8,432.0,6.7
27806,7,3,6.79,3838.0,0.01205222450121618,10.8,10.8,432.0,3.8
27807,7,3,10.34,5845.0,-0.012378747398357037,10.3,10.3,,3.9
27808,8,1,13.79,1329.0,0.03146983328853176,11.1,11.1,,2.0
27809,7,3,18.96,2048.0,-0.15227228690547073,1.9,,152.0,8.0
27815,7,3,13.79,5601.0,-0.07788957779390626,1.9,,152.0,4.9
27816,7,3,6.89,2767.0,0.045493985893318795,4.6,4.6,295.0,2.4
27818,10,3,18.0,5361.0,-0.06238721849187373,10.0,10.0,1300.0,4.1
27821,5,3,15.17,2691.0,0.036725123947012245,9.5,9.5,1836.0,1.6
27823,7,1,3.45,3879.0,-0.017881763768400727,10.3,10.3,762.0,7.7
27829,7,3,10.34,3757.0,-0.01586472257115415,10.3,10.3,762.0,4.4
27831,7,1,10.34,7880.0,-0.09597043712800069,,10.3,762.0,7.6
27832,8,1,13.79,,-0.011811755879467895,,11.1,457.0,2.8
27833,7,3,6.76,,0.021651852749030698,4.6,4.6,229.0,3.3
27837,7,3,10.0,4286.0,-0.0101841267523336,10.0,10.0,,4.3
27841,10,1,18.96,2772.0,-0.09150382059629536,1.9,1.9,152.0,5.0
27842,10,0,5.51,,0.06650568251916295,12.7,42.3,1778.0,3.4
27846,7,3,13.79,2428.0,-0.041576903033747725,1.9,1.9,152.0,4.2
27850,8,3,13.79,1967.0,-0.008790492090088697,11.1,11.1,457.0,2.7
27859,7,3,,1383.0,-0.013653915898039715,,7.7,457.0,2.6
27860,7,3,13.79,1260.0,0.009511887185676526,7.8,7.8,591.0,2.3
27867,2,0,,765.0,-0.006922559060824673,22.2,96.3,1778.0,3.2
27871,7,3,6.89,3665.0,-0.009848372541731543,23.6,23.6,610.0,4.7
27875,8,3,13.79,2021.0,-0.004355884182892372,7.7,7.7,457.0,2.6
27880,7,3,10.34,3947.0,-0.02613917469524593,10.3,10.3,,5.0
27883,7,3,18.96,,-0.027436013334030812,1.9,1.9,,2.1
27886,7,3,13.79,,-0.030430302923883407,1.9,1.9,152.0,3.4
27888,5,1,14.0,2217.0,-0.08593301709682338,,10.0,520.0,7.1
27894,9,3,13.79,,-0.054671548993161845,,9.5,1836.0,7.3
27902,7,3,18.96,,-0.09859095564694986,1.9,,152.0,4.9
27908,7,3,6.89,5479.0,-0.03962678949831014,,10.3,762.0,6.6
27911,7,1,13.79,1302.0,0.0032721380820798507,7.7,7.7,457.0,2.7
27922,5,3,11.0,4750.0,-0.03681609062161478,,10.0,893.0,5.1
27924,7,3,12.07,3255.0,-0.02997094296418354,1.9,1.9,696.0,4.9
27927,7,3,6.89,4977.0,-0.0365083824557309,10.3,10.3,794.0,6.6
27928,10,2,0.2,1339.0,0.07288261897639156,15.0,,10.0,3.8
27933,7,3,10.41,2387.0,-0.0821322480172999,,4.6,229.0,7.9
27937,10,3,,2021.0,0.01993760870124478,,7.7,,2.5
27942,0,1,15.51,1356.0,-0.03267319967931126,5.6,15.2,,3.7
27947,2,0,6.92,2292.0,0.059959047477085,12.7,42.3,1778.0,3.2
27958,7,3,10.34,,0.03723135327297129,10.3,10.3,762.0,1.4
27963,2,0,6.89,2807.0,0.022866938031865736,6.4,15.9,914.0,4.5
27964,7,3,6.79,,0.016842877543266743,,10.8,216.0,3.9
27968,10,3,10.0,4069.0,-0.001421467964334816,10.0,10.0,890.0,4.0
27970,10,3,13.79,3052.0,-0.008758137329275578,7.8,,591.0,2.6
27978,7,3,13.79,1383.0,-0.007971615894013184,4.7,4.7,318.0,2.9
27980,9,3,11.03,4096.0,0.05371394768347061,9.5,9.5,1836.0,2.1
27981,5,3,,4986.0,-0.021091145734642852,10.0,10.0,565.0,3.1
27982,9,3,15.17,,0.03708942071265692,9.5,9.5,1836.0,1.8
27984,7,3,10.34,7880.0,-0.10997302242025758,10.3,10.3,762.0,8.0
27986,5,3,10.0,2034.0,0.057171188183885044,,10.0,890.0,1.4
27988,7,3,,,0.025778285849995974,23.6,23.6,1972.0,4.2
27991,2,3,4.13,1682.0,0.053888383212758684,12.7,42.3,,3.4
27994,7,3,15.51,3743.0,-0.06249764126809981,,,152.0,3.8
27998,7,3,6.9,3458.0,0.05235688993396337,,10.8,864.0,2.5
28006,7,3,3.45,4123.0,-0.004676415519877214,10.3,10.3,762.0,6.6
28008,7,3,15.51,2997.0,-0.020318370438010325,,1.9,,3.5
28012,2,0,6.89,1519.0,0.12909205640741084,8.5,22.3,2743.0,2.0
28013,7,3,17.24,2007.0,-0.028556956494531494,1.9,1.9,,3.8
28015,10,3,6.89,3933.0,0.005058779714299355,10.3,10.3,762.0,4.8
28018,10,3,6.89,2007.0,-0.05195326223302904,10.8,,,9.0
28020,0,0,11.03,3690.0,0.07394539948962889,5.6,15.2,2134.0,1.6
28021,2,0,9.71,2292.0,0.023684585934886482,,42.3,,3.2
28025,7,3,,4055.0,0.04280358856651727,11.5,11.5,1524.0,2.1
28028,7,3,6.89,1899.0,0.06746510078520399,23.6,23.6,1972.0,3.4
28033,7,1,6.89,1316.0,0.010727577450072107,3.6,3.6,76.0,4.8
28034,10,1,13.79,2075.0,0.009437263605029111,4.7,4.7,305.0,2.1
28037,10,3,18.0,1356.0,0.001845474450473561,,10.0,,1.8
28042,0,0,11.03,1360.0,0.08383617549232156,5.6,,2134.0,1.8
28043,10,0,9.68,5600.0,0.015967982382744272,6.4,15.9,914.0,3.0
28044,7,3,10.34,,-0.01929396742424555,10.3,10.3,762.0,4.3
28046,7,1,3.45,5249.0,0.08681667073718854,5.7,5.7,625.0,1.5
28048,2,1,6.89,,0.05046357511836502,,42.3,,3.1
28058,7,3,10.34,7920.0,-0.050628018875916836,,10.3,762.0,4.8
28059,4,1,13.79,1344.0,-0.03766646015881145,12.7,13.3,2134.0,7.3
28063,8,3,,1354.0,-0.004786753218456674,,,457.0,2.8
28071,7,3,3.45,7473.0,0.027415394022845124,10.3,10.3,,4.6
28072,7,3,6.93,4059.0,0.055260303929979326,,10.8,1727.0,3.5
28076,10,3,13.79,4964.0,-0.0721357327284688,4.7,4.7,318.0,5.2
28079,7,3,17.24,2862.0,-0.07909447236560763,1.9,,152.0,4.3
28082,7,3,18.96,2957.0,-0.11706686656562215,1.9,1.9,152.0,5.9
28084,0,0,,1355.0,0.06157533360339801,,15.2,,1.6
28085,10,3,6.89,3825.0,-0.014757891592945216,37.5,37.5,1953.0,6.6
28090,8,1,13.79,1980.0,0.0031627008960996295,7.7,7.7,457.0,2.5
28094,7,3,6.89,,0.04873330600272241,,37.5,1953.0,3.6
28097,7,3,,1492.0,-0.028535245678862092,3.6,3.6,76.0,3.8
28100,2,0,6.92,2780.0,0.028964380990906313,12.7,38.1,914.0,3.4
28106,8,1,13.79,1994.0,-0.010713224443007152,11.1,11.1,,3.6
28111,7,3,3.45,5249.0,0.026204331066523534,5.7,5.7,625.0,4.5
28117,0,0,8.27,3670.0,0.0828897732984249,5.6,15.2,2134.0,2.3
28118,7,1,6.89,5818.0,-0.012864000670179121,,10.3,762.0,5.3
28120,8,3,13.79,1200.0,0.006905151344761162,,11.1,457.0,2.2
28121,0,1,15.51,3701.0,-0.0026860427018854383,5.6,15.2,2134.0,3.7
28124,8,1,13.79,1336.0,0.03214168740902604,7.7,,,1.8
28125,10,1,13.79,4448.0,-0.05968955137852994,,4.7,318.0,5.0
28128,2,0,6.89,2794.0,0.05976964640233412,6.4,15.9,914.0,2.5
28129,7,3,13.79,4259.0,-0.04800315139885797,,4.7,318.0,4.0
28130,7,3,11.0,4069.0,-0.019410857183358388,11.5,11.5,1524.0,5.4
28138,7,3,13.79,1641.0,0.0065566329964859005,7.8,,591.0,1.9
28141,7,3,,3133.0,-0.03993260395895709,1.9,1.9,152.0,4.0
28145,7,3,13.79,1339.0,0.010855352801469598,7.7,,457.0,1.7
28147,7,3,13.79,3838.0,-0.005089028975462234,1.9,1.9,696.0,2.6
28149,10,3,,2034.0,-0.029183095181503416,,10.8,432.0,4.2
28152,7,3,,1410.0,0.02323839168060743,10.3,,762.0,2.0
28154,7,3,13.79,2116.0,0.0037357487198707573,7.8,7.8,591.0,2.3
28159,7,1,6.89,7554.0,-0.038445178499576654,10.3,10.3,762.0,6.0
28161,2,0,6.89,2807.0,0.026552231868528786,6.4,15.9,914.0,4.3
28162,7,3,,7391.0,-0.13764353226184173,,4.7,318.0,9.5
28163,2,0,5.58,1519.0,0.0757164645182599,12.7,42.3,1778.0,3.2
28169,10,1,10.0,,-0.019730468854642913,4.6,4.6,229.0,4.9
28171,7,3,10.34,3906.0,-0.05735663020972534,10.3,10.3,762.0,6.6
28173,0,0,11.03,3677.0,0.07955813709476396,5.6,15.2,2134.0,1.3
28176,7,3,18.27,,-0.0983052741498508,3.0,,150.0,4.5
28177,7,3,,3648.0,-0.001386584360779819,4.7,4.7,318.0,1.8
28178,7,3,6.89,5221.0,0.011544089288763382,10.3,10.3,794.0,3.9
28181,7,3,6.89,3987.0,0.0005001942187178865,10.3,10.3,762.0,4.9
28187,7,3,6.76,2224.0,0.0007061207010841675,,,229.0,4.8
28190,7,3,13.79,1316.0,0.01803315433540198,7.7,7.7,457.0,1.6
28194,7,3,13.79,1246.0,0.015135173866528684,7.8,7.8,591.0,2.0
28200,2,0,6.92,,0.08855124030036911,8.5,24.6,1778.0,2.0
28201,10,3,7.0,3838.0,0.010271967875338794,10.8,10.8,,4.3
28202,10,1,13.79,1318.0,0.006175979213201344,,5.7,625.0,3.0
28203,7,3,6.89,2726.0,0.00996561433369686,,37.5,1953.0,6.0
28206,0,0,,1349.0,0.06872867417153115,5.6,15.2,2134.0,1.8
28207,7,3,6.89,6781.0,-0.04849606122119848,1.1,1.1,114.0,5.9
28208,7,1,3.45,3743.0,-0.00959272330795935,10.3,10.3,762.0,7.3
28210,10,1,18.96,3675.0,-0.08655244278929228,1.9,1.9,152.0,4.4
28213,10,3,6.89,4069.0,-0.0018101309685487066,5.6,5.6,432.0,4.8
28214,7,1,6.93,3838.0,0.020302395910740456,10.8,10.8,864.0,4.3
28215,10,3,9.68,2292.0,0.013484092899746586,,42.3,,3.0
28216,7,3,13.79,,-0.006107224694429647,,1.9,152.0,1.5
28217,7,3,,2984.0,0.030811260379496996,1.9,1.9,696.0,1.7
28224,7,3,,6429.0,-0.037615161128559366,4.7,4.7,318.0,2.6
28227,7,3,13.79,,-0.1279722537944829,4.7,4.7,318.0,8.3
28229,10,3,13.79,4828.0,-0.04429222585929121,4.7,4.7,,4.2
28232,7,3,13.79,4787.0,-0.07513411712491624,4.7,4.7,318.0,5.3
28236,7,1,18.27,,-0.04025737334511689,,3.0,150.0,1.7
28239,7,3,,3024.0,0.011971045628531962,1.9,1.9,152.0,1.8
28245,7,1,6.89,4069.0,0.007749365086981763,10.8,10.8,432.0,4.2
28246,7,3,,4001.0,-0.012357797835270884,10.3,10.3,762.0,5.0
28247,2,1,,2292.0,0.05224593610802854,8.5,24.6,1778.0,3.6
28248,7,1,13.79,,0.027358449259817702,7.8,7.8,591.0,1.4
28249,7,3,20.68,1214.0,-0.10603419526189112,3.6,3.6,76.0,5.0
28251,10,1,18.0,1000.0,0.005324008866371799,10.0,10.0,565.0,1.1
28257,10,1,6.89,5221.0,-0.029628556767769987,,10.3,794.0,6.6
28264,7,3,13.79,1505.0,0.002343659456024355,7.8,7.8,591.0,2.6
28269,7,3,13.79,542.0,-0.0046950132366634645,19.8,19.8,610.0,2.8
28272,7,3,13.79,759.0,0.01106421904415511,7.8,7.8,591.0,2.4
28275,7,2,,2000.0,-0.12246072385282775,15.0,120.0,10.0,8.0
28276,7,3,13.79,1260.0,0.015042322371975642,7.8,7.8,591.0,2.0
28278,7,3,13.79,1302.0,0.0037152229409880833,7.8,7.8,591.0,2.6
28280,7,3,3.9,4069.0,0.0295335371601268,10.8,10.8,432.0,4.0
28281,5,3,12.0,2217.0,-0.007992169228130508,10.0,,520.0,3.2
28285,7,3,6.89,1370.0,0.07493660488724042,37.5,37.5,1953.0,2.5
28294,6,1,0.1,2000.0,-0.0009376299191753146,15.0,120.0,10.0,4.3
28299,2,0,6.85,2278.0,0.13164766131409567,8.5,22.3,2743.0,1.6
28306,7,3,12.07,1288.0,-0.001943084730740785,1.9,1.9,152.0,3.2
28307,8,3,13.79,,-0.026280105506939322,11.1,11.1,457.0,3.7
28309,5,1,10.0,2217.0,0.008883522813866396,10.0,10.0,890.0,4.2
28311,0,0,13.79,1354.0,0.04251631961079527,,15.2,,1.0
28312,10,3,6.89,1031.0,0.07274286178594688,10.8,10.8,,1.5
28322,7,3,6.89,1926.0,0.003748640887368593,23.6,23.6,610.0,4.6
28326,8,3,13.79,1356.0,-0.007216625921702441,7.7,7.7,457.0,3.0
28327,0,0,13.79,1354.0,0.02062922290159605,5.6,15.2,,1.8
28329,7,3,13.79,6198.0,-0.08650399547794724,4.7,4.7,318.0,5.4
28330,7,3,10.34,3933.0,-0.04649225266705459,10.3,10.3,762.0,6.0
28331,7,3,6.83,4096.0,-0.021019446660745955,10.8,10.8,864.0,6.2
28332,7,3,0.1,,0.05950914682248991,1.0,1.0,38.0,4.3
28334,7,3,13.79,3201.0,-0.043107164455803815,1.9,1.9,152.0,4.0
28336,7,1,3.45,3811.0,0.043327197951603585,10.3,10.3,762.0,4.4
28337,7,1,6.86,4069.0,-0.021065193313382607,5.6,,432.0,5.9
28341,7,3,6.89,1370.0,0.04916977466876089,37.5,37.5,1953.0,3.9
28343,5,3,18.27,833.0,0.02803033340991068,10.0,10.0,1650.0,1.1
28344,7,3,6.89,1370.0,0.08414070021798364,37.5,37.5,1953.0,2.0
28346,0,0,,1351.0,0.091874254379428,,,2134.0,1.8
28353,7,1,,5574.0,-0.03511941200169344,,4.7,,4.3
28368,10,3,10.0,1356.0,-0.0016813206963559313,10.0,10.0,400.0,4.2
28369,7,3,6.89,6279.0,-0.044801940582233496,,10.3,794.0,6.6
28371,7,1,13.79,4299.0,-0.0069871394214145455,,,,2.3
28377,8,3,13.79,1682.0,-0.0003774175515341427,7.7,,457.0,2.5
28383,10,3,11.07,2034.0,-0.15269068781391992,,11.5,1143.0,12.9
28384,8,3,,2590.0,0.023704937433250417,,7.7,457.0,2.3
28387,2,1,6.89,2767.0,0.05872618719851444,,,914.0,2.1
28397,7,3,6.89,3797.0,0.011815055716575762,10.3,10.3,,4.3
28404,7,3,13.79,,-0.038209185156222264,,3.6,76.0,3.4
28413,7,3,6.89,6062.0,-0.06504762716325457,10.3,10.3,762.0,7.7
28417,7,3,13.79,,0.0021092476452035935,7.8,7.8,591.0,2.3
28420,7,3,12.07,2428.0,-0.04645285769598573,1.9,1.9,152.0,5.2
28425,7,3,13.79,888.0,0.0009931693826126242,7.8,7.8,591.0,2.9
28426,7,1,6.89,1465.0,0.03852918576698042,,12.4,610.0,3.8
28429,7,3,11.03,4055.0,0.04248108655260446,11.5,11.5,1143.0,1.4
28430,7,3,3.86,3797.0,0.026166698800462795,10.8,10.8,432.0,4.3
28431,7,3,6.89,4069.0,0.02780345620966629,12.8,12.8,1930.0,5.2
28436,10,3,6.89,,0.0808331755709659,,37.5,1953.0,2.0
28437,6,2,1.01,2000.0,0.0039398434769356006,15.0,120.0,10.0,3.5
28440,7,3,,3947.0,-0.019288373658661928,10.3,10.3,762.0,5.4
28441,7,3,13.79,,-0.0034119644337508026,7.8,7.8,591.0,2.6
28444,6,2,,1000.0,-0.04198418103889301,,120.0,10.0,4.1
28446,10,3,12.07,1668.0,-0.0546542619611633,1.9,,152.0,5.3
28454,7,3,6.86,,-0.013328362912700148,10.8,10.8,216.0,5.2
28455,0,0,,3679.0,0.09407730269312711,5.6,15.2,2134.0,1.1
28459,7,3,2.63,2767.0,0.06124181296058215,3.0,3.0,150.0,3.2
28460,7,3,6.72,4096.0,0.010873277206851634,10.8,10.8,432.0,3.8
28462,7,3,13.79,1370.0,-0.0026509594032722295,,7.7,457.0,2.7
28463,7,3,10.51,4069.0,-0.03166692342309382,,4.6,229.0,4.4
28465,10,3,,1339.0,-0.0040898816624540535,5.6,5.6,,4.7
28468,7,3,,,0.07793132887662405,12.8,12.8,1930.0,2.9
28474,9,3,15.17,4059.0,0.030535227388578223,,9.5,1836.0,1.6
28478,8,3,13.79,1682.0,0.00899013936882137,7.7,7.7,457.0,2.0
28479,7,1,13.79,2048.0,0.010783432138300214,4.7,,318.0,1.8
28483,5,1,,4042.0,0.05994409589659003,10.0,10.0,1650.0,2.2
28487,7,3,12.07,,0.016290251951252166,,1.9,152.0,1.9
28488,7,3,6.89,3486.0,0.08804423808650766,23.6,23.6,1972.0,1.7
28489,7,3,17.24,2184.0,-0.0596669643968587,1.9,1.9,152.0,3.8
28492,6,1,0.2,1500.0,-0.013066455471553773,15.0,120.0,10.0,5.1
28502,7,3,,1939.0,0.031595447258200626,1.9,1.9,696.0,2.3
28505,7,3,10.34,3947.0,0.014155712000804538,10.3,10.3,762.0,2.7
28506,7,3,6.89,4123.0,0.017561378009361556,5.6,5.6,432.0,3.6
28511,7,3,6.89,,-0.04655166211914058,5.6,5.6,432.0,7.6
28512,2,0,6.89,2306.0,0.0611644180692511,4.6,11.3,1778.0,4.2
28518,7,3,10.34,3933.0,-0.014342331661093444,10.3,,762.0,4.3
28519,0,1,15.51,1355.0,0.04629987900594344,5.6,15.2,2134.0,1.9
28522,5,3,18.0,1842.0,-0.018697231327400643,,,890.0,2.2
28523,2,1,9.69,2807.0,0.01219057164568349,,15.9,914.0,3.7
28524,10,0,2.14,1364.0,0.15818883839672832,5.6,15.2,2134.0,2.1
28532,7,3,6.89,1885.0,0.025448651683142393,37.5,37.5,1953.0,5.0
28541,10,3,3.86,2034.0,0.0713297984297065,10.8,10.8,,3.1
28545,7,3,6.89,3648.0,0.02236046532585237,,10.8,864.0,4.0
28554,7,3,3.72,,0.01598771033502383,10.8,10.8,432.0,5.3
28555,7,3,6.79,1899.0,0.006760200526646998,10.8,10.8,432.0,4.8
28558,7,3,7.0,2590.0,0.0321912627395613,,4.6,229.0,3.0
28561,7,3,6.83,3838.0,0.026478258441252372,10.8,10.8,432.0,3.0
28565,7,3,13.79,4964.0,-0.0487142005010876,4.7,4.7,318.0,3.8
28566,7,3,13.79,,0.022677400831024014,,7.7,457.0,0.8
28569,0,1,13.79,,0.04379693203790175,5.6,15.2,2134.0,2.2
28574,10,3,,7405.0,-0.05508282934056258,,10.3,762.0,4.5
28575,8,3,,1899.0,0.04128791101878,11.1,11.1,457.0,2.9
28577,7,1,6.89,6971.0,-0.0648140150558584,10.3,10.3,794.0,7.7
28580,7,3,6.72,4096.0,-0.005425147442401412,10.8,10.8,864.0,5.4
28583,7,3,12.07,4042.0,0.0010231530430050984,1.9,1.9,,3.6
28584,7,3,,7554.0,-0.04777085538141035,10.3,10.3,762.0,4.5
28587,7,3,6.79,4066.0,0.06650778207704316,10.8,10.8,1727.0,2.9
28598,7,1,12.07,3038.0,0.037226316569455575,,1.9,,2.2
28599,2,0,9.71,7500.0,-0.026676464107035724,12.7,38.1,914.0,3.5
28609,10,3,6.89,4069.0,0.00014230238747836577,10.8,10.8,,5.7
28612,7,3,0.1,1352.0,0.025449016908707517,,1.0,25.0,6.5
28614,10,1,15.51,2102.0,0.008245312022916729,1.9,1.9,696.0,2.2
28617,7,3,10.34,,-0.06190236703849483,10.3,10.3,762.0,6.5
28625,7,3,7.03,1352.0,0.024351693741749558,4.6,4.6,229.0,3.9
28626,7,3,10.96,2672.0,0.03820553986321226,11.5,11.5,1524.0,2.8
28629,6,2,1.01,1500.0,-0.005562621558073022,15.0,120.0,10.0,4.2
28630,6,2,0.51,1500.0,-0.000573880799992571,15.0,,10.0,6.2
28632,6,2,0.1,1000.0,0.006040141356629336,,120.0,10.0,4.3
28633,7,3,6.89,2319.0,0.09040867623501725,23.6,23.6,1972.0,2.0
28636,7,3,13.79,1736.0,-0.004730668698694707,7.8,7.8,591.0,2.9
28639,10,1,,2875.0,0.025274330509197085,,1.0,25.0,2.2
28641,6,2,,1000.0,-0.16544874003584653,15.0,120.0,10.0,9.2
28648,0,0,13.79,1355.0,0.07724316267343909,,15.2,2134.0,1.1
28654,7,3,13.79,888.0,0.008150243003601676,,7.8,591.0,2.5
28657,7,1,,5561.0,-0.024789884322268307,10.3,10.3,762.0,5.4
28659,7,3,18.96,4109.0,-0.09319355449659489,3.6,3.6,696.0,5.0
28662,10,0,6.89,2767.0,0.03374377156649566,12.7,38.1,914.0,3.5
28665,7,3,13.79,1356.0,-0.012185165727179814,5.7,5.7,625.0,3.6
28666,7,3,3.45,4055.0,0.055523880302894346,10.8,10.8,864.0,3.5
28667,7,3,13.79,5181.0,-0.22240027803224566,3.6,,76.0,12.8
28670,7,3,11.0,2034.0,0.027317189659235547,11.5,11.5,914.0,2.6
28671,0,1,11.03,2730.0,0.05539275462842419,5.6,15.2,,1.1
28675,2,0,6.98,3065.0,0.07813563097616527,8.5,24.6,1778.0,2.5
28678,7,3,13.79,3797.0,-0.040828717966484435,4.7,4.7,318.0,3.8
28679,7,3,,3770.0,-0.07238758825068628,1.9,1.9,152.0,5.8
28686,2,0,6.89,2278.0,0.08784053257455962,8.5,24.6,1778.0,2.3
28687,7,3,,4855.0,0.0026494051329284396,4.6,4.6,295.0,2.0
28688,7,3,,678.0,0.015627868737423556,,7.7,457.0,3.4
28690,7,3,13.79,7025.0,-0.12705369646294967,4.7,4.7,318.0,7.3
28692,7,3,6.86,5357.0,-0.053957377869138345,10.8,10.8,432.0,6.8
28693,0,0,13.79,,0.049409064306478234,5.6,15.2,2134.0,2.5
28697,7,3,6.89,4069.0,-0.013879826060303163,5.6,,432.0,5.3
